"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"list.4_non_goals_and_hard_boundaries.101.14","gate","implementation before the Principal approves this plan","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.4_non_goals_and_hard_boundaries.101.14","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.4_non_goals_and_hard_boundaries.101.14","101","dedb986d61bdac86b7cd445f0ac07c85a7f2b17931fc547f34e521c3f2c93709"
"prose.5_1_openclaw.107.1","evidence_requirement","The reviewed OpenClaw version already provides the required generic primitives:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.5_1_openclaw.107.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.5_1_openclaw.107.1","107","24dd7dfbb0f1bcca04ca01b5125ad621081995e25ec9a4b43cac3095f11b4028"
"prose.5_1_openclaw.118.1","gate","No new generic core capability is assumed in the initial implementation. If the public SDK cannot provide correct ordered and crash-safe outbox behavior after a focused prototype, the implementer must stop and propose the smallest generic SDK seam. It must not reach into core internals, use raw database access, or create a sidecar queue","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.5_1_openclaw.118.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.5_1_openclaw.118.1","118","98b53e2962d31bbd6731e5024887005681e65eaf16a006c413ff4cb249fa8490"
"prose.5_2_lisa.122.1","evidence_requirement","The sanitized planning baseline showed:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.5_2_lisa.122.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.5_2_lisa.122.1","122","55cf8fb9e03ff8a5b65aac669728166fc9a079ce2d4570290e99958080c6dc8e"
"prose.5_2_lisa.133.1","gate","This baseline must be refreshed, sanitized, and recorded at implementation start. Do not copy message bodies, memory contents, tokens, OAuth material, or other private data into repository evidence","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.5_2_lisa.133.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.5_2_lisa.133.1","133","aeadc74821855da6769b939e0243779cdbae8ca216f98aa00a50a29490c95629"
"prose.5_3_platform_environments.137.1","evidence_requirement","Stage and production Platform projects are recorded but inactive. Until the Platform owner proves environment readiness, OpenClaw work is limited to source implementation, local contract fakes, static validation, and trusted isolated tests","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","prose.5_3_platform_environments.137.1","137","03c6f6820913bbc6c11eed569cae01abba25cffc178a2847efc27b138191e93e"
"prose.5_3_platform_environments.139.1","gate","A fake may prove OpenClaw behavior. It may not prove stage service availability, production service availability, real credential lifecycle, migration state, backup/restore, audit, or Librarian operation","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","prose.5_3_platform_environments.139.1","139","46128707ee5f6746e8fa2d57954ce6dffce81f8aa154602bf3c2a2c8600fb917"
"prose.6_canonical_actor_and_runtime_binding_mapping.143.1","evidence_requirement","Lisa is one canonical Platform actor. OpenClaw installations, runtime bindings, credentials, agents, sessions, channels, tasks, runs, cron executions, and subagents are subordinate records, not automatically new actors","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.6_canonical_actor_and_runtime_binding_mapping.143.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.6_canonical_actor_and_runtime_binding_mapping.143.1","143","81e2972b29da0fbbdd0c7feb37cff6dd80b1d1bee8b3339f60a1b924c23abfa9"
"table.6_1_required_mapping.147.7","evidence_requirement","OpenClaw concept | Platform concept | Rule","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.147.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.147.7","147","4e54057541e4dbde61d6be60dcc6787b1bdece60f69a3f6da184833dc8673f05"
"table.6_1_required_mapping.149.8","evidence_requirement","Lisa human-facing agent | Canonical actor | Exactly one stable Lisa actor ID","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.149.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.149.8","149","cc795547a42194e1c800bcb01426ece0b959609b3020022ad8a82703b136c192"
"table.6_1_required_mapping.150.9","evidence_requirement","Lisa OpenClaw profile and installation | Runtime binding | Includes opaque host identity, environment, OpenClaw version, plugin versions, and binding status","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.150.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.150.9","150","cb025dd3afa64068e0de9e81d95069b04f9ed826965664d0180ded2e9f94bf45"
"table.6_1_required_mapping.151.10","evidence_requirement","Brain MCP client and Brain plugin | Brain consumers on the Lisa binding | Use Brain-only credential family and scopes","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.151.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.151.10","151","64a152e3149fee81e389fd9f6a853a6627fe209b7d1a70f7f5e6336976a7530f"
"table.6_1_required_mapping.152.11","evidence_requirement","Skills MCP client and Skills plugin | Skills consumers on the Lisa binding | Use Skills-only credential family and scopes","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.152.11","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.152.11","152","339172004180eb34b60d3431258e96569299a464ca227b596d842171f9b41520"
"table.6_1_required_mapping.153.12","evidence_requirement","`main` and `lisa-cron` | Subordinate local execution roles | Same Lisa actor; distinct agent/trigger metadata","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.153.12","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.153.12","153","29240404f0fc3dbb8dd1b173b00f6b05a0291746ff33fecf3d42bf4af5111671"
"table.6_1_required_mapping.154.13","evidence_requirement","Chat/channel session | Subordinate session | Opaque session identity; no actor promotion","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.154.13","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.154.13","154","14361ed5446cfb0eb480d781227e68c26934417867dfac9b987c33d4bb3f980d"
"table.6_1_required_mapping.155.14","evidence_requirement","Cron execution, agent run, tool run | Subordinate run | Carries correlation and parent relationships","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.155.14","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.155.14","155","dd33a1094597fa4051a15f2f6b66f3dadbab13c1224c1d27f56a29527aa35f44"
"table.6_1_required_mapping.156.15","evidence_requirement","Transient subagent | Subordinate execution | Same actor by default; parent session/run recorded","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.156.15","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.156.15","156","5ab5c0270845a6582ba82e1e97eb0f0a86c6fd1c04bb7c271db1831bf44a21f8"
"table.6_1_required_mapping.157.16","evidence_requirement","Durable independent consumer | Separate actor/binding only if Platform designates it | Must never inherit Lisa credentials by convenience","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#table.6_1_required_mapping.157.16","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","table.6_1_required_mapping.157.16","157","cc2406c34bd953376be796d5e94463ecdd147b77f580de4b0300723a8bc191ab"
"prose.6_2_cursor_and_local_coder_gate.161.1","evidence_requirement","Before credentials are issued, the implementer and Platform owner must classify `cursor` and `local-coder`:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.6_2_cursor_and_local_coder_gate.161.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.6_2_cursor_and_local_coder_gate.161.1","161","5b60ad6c3ab74d39c76bd2443f2f795db3078d44f02679d49ab91f755563c11a"
"list.6_2_cursor_and_local_coder_gate.163.1","task","if they are helper roles executing under Lisa, keep them subordinate and attach the correct parent/session/run metadata","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.6_2_cursor_and_local_coder_gate.163.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.6_2_cursor_and_local_coder_gate.163.1","163","b3310fd98493cd5ae00de7de222bafa7a2b1fc41aa4ade77e0411f50c35d32ec"
"list.6_2_cursor_and_local_coder_gate.164.2","task","if either is a durable independent consumer, create a separate Platform actor and runtime binding outside this plan","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.6_2_cursor_and_local_coder_gate.164.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.6_2_cursor_and_local_coder_gate.164.2","164","3dace95f70c3829554bd697020fff15aa797e9f9a765cd609ad8a635d56160d9"
"list.6_2_cursor_and_local_coder_gate.165.3","task","in neither case may it silently inherit Lisa's Brain or Skills credential","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.6_2_cursor_and_local_coder_gate.165.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.6_2_cursor_and_local_coder_gate.165.3","165","f89752ce12d3db0e95f860588723f753add049e4eb8b32e7058b48d11fcecf3d"
"prose.6_2_cursor_and_local_coder_gate.167.1","evidence_requirement","This is an acceptance classification, not a reason to create multiple Lisa actors","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.6_2_cursor_and_local_coder_gate.167.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.6_2_cursor_and_local_coder_gate.167.1","167","58e55ce223db38cf674a3a031c5cce35923a8274b8a3ee06022c5a26eed2d1b8"
"prose.6_3_required_claims.171.1","evidence_requirement","Every live domain credential must resolve to the Platform contract's minimum claims:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.6_3_required_claims.171.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.6_3_required_claims.171.1","171","b354041e3f7647d7d027638681fa38e13d777ccb2354992d4be0da00e4292475"
"list.6_3_required_claims.173.1","task","contract version","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.6_3_required_claims.173.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.6_3_required_claims.173.1","173","21b1b4a1374bd281901e6a673c510ca788cad1ca08c0a859b2f8c79fca51c454"
"list.6_3_required_claims.174.2","task","canonical actor ID and actor kind","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.6_3_required_claims.174.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.6_3_required_claims.174.2","174","b49c327d4be155d115dcc3fc4691d2058cdc922ddcbe49bd540c76f4630e347e"
